1
Deck is attached!
stateEstimateZ.x,stateEstimateZ.y,stateEstimateZ.z,stateEstimateZ.ax,stateEstimateZ.ay,stateEstimateZ.az,ctrltargetZ.x,ctrltargetZ.y,ctrltargetZ.z,
-43,-66,256,205,-147,9440,-12.0,-29.0,300.0,
-45,-67,257,117,59,9295,-12.0,-29.0,300.0,
-44,-67,259,420,25,9027,-12.0,-29.0,300.0,
-43,-67,260,225,-191,9173,-12.0,-29.0,300.0,
-43,-67,261,262,-146,9055,-12.0,-29.0,300.0,
-43,-67,262,413,-24,8956,-12.0,-29.0,300.0,
-43,-67,263,334,-38,8948,-12.0,-29.0,300.0,
-42,-67,264,6,-52,8817,-12.0,-29.0,300.0,
-42,-68,264,125,-56,8782,-12.0,-29.0,300.0,
-42,-68,265,372,-55,8762,-12.0,-29.0,300.0,
-42,-68,266,381,98,8954,-12.0,-29.0,300.0,
-41,-67,267,306,-18,8804,-12.0,-29.0,300.0,
-40,-65,267,337,28,8880,-12.0,-29.0,300.0,
-40,-65,267,276,-17,8803,-12.0,-29.0,300.0,
-39,-65,268,68,-164,8597,-12.0,-29.0,300.0,
-39,-64,268,21,-122,8661,-12.0,-29.0,300.0,
-39,-64,268,215,29,8625,-12.0,-29.0,300.0,
-39,-64,268,198,38,8690,-12.0,-29.0,300.0,
-38,-63,268,197,59,8961,-12.0,-29.0,300.0,
-38,-63,269,118,-65,8482,-12.0,-29.0,300.0,
-38,-63,269,120,-68,8674,-12.0,-29.0,300.0,
-38,-63,268,148,-51,8794,-12.0,-29.0,300.0,
-38,-63,268,185,-91,8915,-12.0,-29.0,300.0,
-37,-63,268,206,-43,8947,-12.0,-29.0,300.0,
-37,-63,267,310,45,8772,-12.0,-29.0,300.0,
-37,-63,266,129,-156,9085,-12.0,-29.0,300.0,
-36,-63,265,128,-142,9254,-12.0,-29.0,300.0,
-36,-63,265,288,16,9223,-12.0,-29.0,300.0,
-36,-63,264,412,12,9241,-12.0,-29.0,300.0,
-36,-63,263,258,-125,9381,-11.0,-29.0,300.0,
-35,-63,262,177,-46,9332,-11.0,-29.0,300.0,
-35,-62,261,294,-223,9369,-9.0,-29.0,300.0,
-34,-62,259,265,-64,9687,-9.0,-29.0,300.0,
-34,-62,258,159,-290,9578,-7.0,-29.0,300.0,
-33,-62,257,-22,20,9819,-7.0,-29.0,300.0,
-33,-62,256,563,-101,9422,-3.0,-29.0,300.0,
-33,-62,254,267,-29,9885,-3.0,-29.0,300.0,
-32,-62,253,195,-220,9971,0.0,-28.0,300.0,
-32,-62,252,412,13,9692,0.0,-28.0,300.0,
-33,-62,251,232,121,10069,5.0,-28.0,300.0,
-33,-62,253,202,-386,10089,5.0,-28.0,300.0,
-32,-61,252,222,-68,10216,12.0,-28.0,300.0,
-31,-61,251,165,-31,10282,12.0,-28.0,300.0,
-31,-61,250,81,-105,10458,21.0,-27.0,300.0,
-31,-61,249,404,-59,10182,21.0,-27.0,300.0,
-32,-62,248,201,-155,10166,30.0,-27.0,300.0,
-31,-62,247,130,68,10399,30.0,-27.0,300.0,
-31,-62,246,95,-102,10475,41.0,-26.0,300.0,
-31,-61,246,136,-192,10469,41.0,-26.0,300.0,
-31,-61,245,96,21,10639,54.0,-25.0,300.0,
-31,-61,244,-7,-65,10546,54.0,-25.0,300.0,
-31,-62,243,142,-197,10403,68.0,-24.0,300.0,
-31,-62,243,86,-177,10440,68.0,-24.0,300.0,
-31,-63,242,-15,-71,10843,84.0,-23.0,300.0,
-31,-63,242,142,-97,10802,84.0,-23.0,300.0,
-31,-63,242,262,-154,10472,101.0,-22.0,300.0,
-31,-63,242,216,50,10407,101.0,-22.0,300.0,
-29,-62,241,13,-16,10692,119.0,-21.0,300.0,
-29,-62,242,283,-221,10483,119.0,-21.0,300.0,
-29,-62,242,291,-140,10264,138.0,-20.0,300.0,
-29,-62,242,217,-43,10282,138.0,-20.0,300.0,
-28,-63,242,151,-194,10377,159.0,-19.0,300.0,
-28,-63,243,182,-44,10447,159.0,-19.0,300.0,
-28,-63,243,138,-226,10426,179.0,-18.0,300.0,
-27,-63,243,221,-96,10356,179.0,-18.0,300.0,
-27,-63,244,199,-206,10470,201.0,-17.0,300.0,
-26,-63,245,202,-112,10352,201.0,-17.0,300.0,
-26,-63,245,250,-79,10017,223.0,-15.0,300.0,
-26,-63,246,-78,93,10261,223.0,-15.0,300.0,
-25,-63,247,127,21,10314,245.0,-14.0,300.0,
-25,-63,247,134,-153,10257,245.0,-14.0,300.0,
-23,-63,247,348,-169,10067,267.0,-13.0,300.0,
-23,-64,247,693,133,9776,267.0,-13.0,300.0,
-23,-64,248,216,-31,10099,289.0,-12.0,300.0,
-22,-64,249,154,-10,10202,289.0,-12.0,300.0,
-22,-64,249,333,-404,9706,311.0,-10.0,300.0,
-22,-65,250,178,-54,9709,311.0,-10.0,300.0,
-21,-64,250,168,114,9844,331.0,-9.0,300.0,
-20,-65,251,308,9,9591,331.0,-9.0,300.0,
-20,-65,253,-5,-81,9838,351.0,-8.0,300.0,
-22,-65,254,329,-83,9450,351.0,-8.0,300.0,
-21,-65,254,460,-62,9521,370.0,-7.0,300.0,
-21,-65,255,393,-113,9447,370.0,-7.0,300.0,
-21,-65,254,259,-249,9612,388.0,-6.0,300.0,
-20,-66,255,137,15,9614,388.0,-6.0,300.0,
-20,-66,255,264,7,9472,405.0,-5.0,300.0,
-20,-66,256,203,-10,9437,405.0,-5.0,300.0,
-19,-66,256,399,12,9146,420.0,-4.0,300.0,
-19,-66,256,301,-30,9271,420.0,-4.0,300.0,
-20,-66,256,306,19,9463,434.0,-3.0,300.0,
-20,-66,256,333,-145,9504,434.0,-3.0,300.0,
-19,-66,257,263,66,9390,447.0,-3.0,300.0,
-19,-66,256,381,-108,9308,447.0,-3.0,300.0,
-19,-67,256,304,62,9256,458.0,-2.0,300.0,
-18,-67,256,425,-34,9166,458.0,-2.0,300.0,
-18,-67,256,360,-6,9373,467.0,-1.0,300.0,
-18,-67,257,362,54,9571,467.0,-1.0,300.0,
-17,-67,256,161,210,9360,475.0,-1.0,300.0,
-17,-67,256,305,-144,9487,475.0,-1.0,300.0,
-17,-67,256,454,-177,9405,482.0,-1.0,300.0,
-16,-67,256,591,272,9557,482.0,-1.0,300.0,
-15,-67,257,471,5,9567,487.0,0.0,300.0,
-15,-67,257,368,-415,9571,487.0,0.0,300.0,
-14,-68,257,317,6,9892,491.0,0.0,300.0,
-13,-67,257,481,-134,9511,491.0,0.0,300.0,
-13,-68,257,174,99,9676,494.0,0.0,300.0,
-12,-68,257,356,8,9615,494.0,0.0,300.0,
-11,-68,257,498,-231,9672,496.0,0.0,300.0,
-10,-68,256,346,-22,9817,496.0,0.0,300.0,
-10,-68,257,571,-35,9487,498.0,0.0,300.0,
-9,-68,257,731,273,9618,498.0,0.0,300.0,
-8,-69,256,317,-23,9736,499.0,0.0,300.0,
-8,-69,256,298,-2,9550,499.0,0.0,300.0,
-8,-69,256,254,96,9582,499.0,0.0,300.0,
-8,-70,255,355,-1,9571,499.0,0.0,300.0,
-6,-70,255,480,-42,9748,499.0,0.0,299.0,
-6,-70,254,353,-24,9744,499.0,0.0,299.0,
-5,-70,254,312,-98,9751,499.0,0.0,299.0,
-3,-70,253,343,-66,9824,499.0,0.0,299.0,
-2,-70,253,335,-121,9667,500.0,0.0,299.0,
-2,-69,253,312,92,9702,500.0,0.0,299.0,
-2,-69,252,354,-21,9689,500.0,0.0,299.0,
-1,-70,251,383,-160,9785,500.0,0.0,299.0,
0,-70,250,372,-78,9916,500.0,0.0,299.0,
0,-71,250,208,254,9988,500.0,0.0,299.0,
0,-71,249,338,-24,9889,500.0,0.0,299.0,
1,-71,249,277,-75,10158,500.0,0.0,299.0,
2,-70,248,5,-231,10131,500.0,0.0,299.0,
3,-71,247,230,1,10030,500.0,0.0,299.0,
4,-71,247,444,159,9963,500.0,0.0,299.0,
5,-72,247,228,224,10105,500.0,0.0,299.0,
6,-72,245,216,67,10343,500.0,0.0,299.0,
7,-72,245,177,30,10352,500.0,0.0,299.0,
8,-72,245,335,-82,10246,500.0,0.0,299.0,
9,-72,244,379,-260,10127,500.0,0.0,299.0,
10,-73,244,329,-104,10339,500.0,0.0,299.0,
11,-73,244,616,110,10083,500.0,0.0,299.0,
12,-73,244,102,-257,10066,500.0,0.0,299.0,
13,-73,244,123,78,10163,500.0,0.0,299.0,
14,-73,244,294,150,10365,500.0,0.0,299.0,
15,-73,245,425,4,10233,500.0,0.0,299.0,
16,-73,245,433,-31,10167,500.0,0.0,299.0,
17,-73,246,299,-94,10463,500.0,0.0,299.0,
18,-73,246,370,-132,10103,500.0,0.0,299.0,
19,-73,245,383,21,10155,500.0,0.0,299.0,
21,-73,246,334,165,10334,500.0,0.0,299.0,
22,-73,246,469,-106,9868,500.0,0.0,299.0,
22,-73,246,287,-17,10037,500.0,0.0,299.0,
23,-74,246,312,150,10025,500.0,0.0,299.0,
24,-74,246,321,-63,9832,500.0,0.0,299.0,
25,-74,246,255,-8,9822,500.0,0.0,299.0,
25,-74,246,252,-103,9982,500.0,0.0,299.0,
28,-74,247,280,-130,9957,500.0,0.0,299.0,
28,-74,247,212,112,10047,500.0,0.0,299.0,
30,-74,247,172,58,10175,500.0,0.0,299.0,
30,-74,247,141,114,10216,500.0,0.0,299.0,
33,-74,248,387,-173,9899,500.0,0.0,299.0,
32,-74,246,396,-30,9780,500.0,0.0,299.0,
34,-74,247,160,56,9797,500.0,0.0,299.0,
33,-75,247,241,-12,9879,500.0,0.0,299.0,
36,-74,247,348,12,9990,500.0,0.0,299.0,
36,-74,247,171,-149,9920,500.0,0.0,299.0,
39,-75,251,215,-38,9898,500.0,0.0,299.0,
39,-75,251,313,-96,9876,500.0,0.0,299.0,
41,-75,252,425,-132,9685,500.0,0.0,299.0,
41,-75,252,311,114,9829,500.0,0.0,299.0,
44,-75,253,366,64,9754,500.0,0.0,299.0,
46,-75,254,568,-15,9526,500.0,0.0,299.0,
47,-75,254,449,-184,9424,500.0,0.0,299.0,
47,-76,255,240,177,9812,500.0,0.0,299.0,
48,-76,257,327,11,9756,500.0,0.0,299.0,
50,-76,257,373,40,9629,500.0,0.0,299.0,
51,-76,258,445,-167,9726,500.0,0.0,299.0,
53,-76,258,420,-17,9551,500.0,0.0,299.0,
54,-76,256,464,2,9630,500.0,0.0,299.0,
54,-76,257,336,29,9356,500.0,0.0,299.0,
55,-76,257,-13,153,9504,500.0,0.0,299.0,
57,-75,257,364,-7,9281,500.0,0.0,299.0,
57,-76,257,326,21,9443,500.0,0.0,299.0,
59,-76,255,256,-65,9348,500.0,0.0,299.0,
60,-76,255,218,34,9324,500.0,0.0,299.0,
62,-76,255,262,53,9361,500.0,0.0,299.0,
64,-76,255,209,-13,9476,500.0,0.0,299.0,
65,-76,256,318,-156,9412,500.0,0.0,299.0,
66,-76,256,71,122,9577,500.0,0.0,299.0,
67,-76,256,203,-156,9425,500.0,0.0,299.0,
69,-76,255,335,-188,9452,500.0,0.0,299.0,
70,-76,256,180,10,9674,500.0,0.0,299.0,
71,-76,256,138,48,9657,500.0,0.0,299.0,
72,-76,256,536,-8,9498,500.0,0.0,299.0,
74,-76,255,257,-6,9826,500.0,0.0,299.0,
76,-76,255,152,387,9770,500.0,0.0,299.0,
77,-76,256,472,-92,9608,500.0,0.0,299.0,
78,-76,256,153,-59,9654,500.0,0.0,299.0,
78,-76,256,156,12,9904,500.0,0.0,299.0,
80,-76,255,412,-224,9796,500.0,0.0,299.0,
82,-76,255,135,29,9667,500.0,0.0,299.0,
84,-76,255,246,32,9822,500.0,0.0,299.0,
83,-75,255,366,6,9610,500.0,0.0,299.0,
84,-75,254,21,86,9906,500.0,0.0,299.0,
86,-75,255,135,-23,9955,500.0,0.0,299.0,
87,-75,255,231,-96,9731,500.0,0.0,299.0,
89,-75,254,133,106,9695,500.0,0.0,299.0,
91,-75,254,160,-46,9926,500.0,0.0,299.0,
92,-75,254,268,-109,9717,500.0,0.0,299.0,
94,-75,256,120,21,9892,500.0,0.0,299.0,
95,-75,256,125,-4,9969,500.0,0.0,299.0,
94,-75,256,286,-109,9787,500.0,0.0,299.0,
96,-75,256,222,88,9666,500.0,0.0,299.0,
97,-74,254,117,76,9987,500.0,0.0,299.0,
99,-75,254,263,13,9965,500.0,0.0,299.0,
100,-75,254,267,-107,9909,500.0,0.0,299.0,
102,-75,254,114,34,9842,500.0,0.0,299.0,
103,-74,253,253,-119,9758,500.0,0.0,299.0,
106,-75,253,267,126,9996,500.0,0.0,299.0,
107,-74,253,232,190,10064,500.0,0.0,299.0,
108,-75,253,343,-88,9821,500.0,0.0,299.0,
108,-74,253,365,-134,9843,500.0,0.0,299.0,
110,-74,251,-23,174,9988,500.0,0.0,299.0,
111,-74,251,523,378,9678,500.0,0.0,299.0,
114,-74,251,292,71,9737,500.0,0.0,299.0,
115,-74,250,39,50,10010,500.0,0.0,299.0,
115,-72,250,276,61,9997,500.0,0.0,299.0,
116,-72,250,227,-73,9846,500.0,0.0,299.0,
117,-72,250,282,32,9898,500.0,0.0,299.0,
119,-72,250,161,60,9949,500.0,0.0,299.0,
120,-72,249,140,-5,10033,500.0,0.0,299.0,
122,-72,249,464,11,9922,500.0,0.0,299.0,
123,-71,249,281,-7,9839,500.0,0.0,299.0,
124,-71,249,39,-65,10021,500.0,0.0,299.0,
127,-71,249,91,-124,9913,500.0,0.0,299.0,
129,-71,249,196,-119,9790,500.0,0.0,299.0,
131,-71,249,208,-87,9727,500.0,0.0,299.0,
129,-71,249,181,74,10062,500.0,0.0,299.0,
130,-71,249,158,-71,9947,500.0,0.0,299.0,
132,-71,248,122,69,10110,500.0,0.0,299.0,
134,-71,248,352,36,9948,500.0,0.0,299.0,
135,-70,248,50,252,10290,500.0,0.0,299.0,
137,-70,248,-284,-23,10120,500.0,0.0,299.0,
138,-69,249,251,-151,9931,500.0,0.0,299.0,
139,-69,249,401,-47,10016,500.0,0.0,299.0,
141,-69,249,165,-67,10209,500.0,0.0,299.0,
142,-69,249,43,-47,10103,500.0,0.0,299.0,
143,-69,249,190,-49,10001,500.0,0.0,299.0,
144,-68,249,250,20,9976,500.0,0.0,299.0,
146,-68,249,253,-119,9883,500.0,0.0,299.0,
148,-68,249,4,70,10051,500.0,0.0,299.0,
148,-67,250,136,-121,10084,500.0,0.0,299.0,
151,-67,250,202,-15,10001,500.0,0.0,299.0,
151,-67,251,173,126,10016,500.0,0.0,299.0,
153,-66,251,190,122,9991,500.0,0.0,299.0,
154,-66,251,213,-64,9895,500.0,0.0,299.0,
155,-66,250,266,-137,9480,500.0,0.0,299.0,
156,-66,250,104,99,9851,500.0,0.0,299.0,
159,-66,250,223,-46,9918,500.0,0.0,299.0,
160,-65,250,212,26,9829,500.0,0.0,299.0,
161,-65,250,450,308,9608,500.0,0.0,299.0,
161,-65,250,500,129,9593,500.0,0.0,299.0,
162,-64,250,257,154,9677,500.0,0.0,299.0,
163,-64,250,120,217,9930,500.0,0.0,299.0,
164,-64,251,313,-521,9747,500.0,0.0,299.0,
166,-64,250,145,-211,9524,500.0,0.0,299.0,
168,-64,250,96,167,9894,500.0,0.0,299.0,
169,-64,250,312,-43,9676,500.0,0.0,299.0,
171,-64,250,70,-56,9857,500.0,0.0,299.0,
172,-64,251,188,20,9747,500.0,0.0,299.0,
172,-63,251,38,-126,9803,500.0,0.0,299.0,
175,-63,251,182,6,9695,500.0,0.0,299.0,
175,-62,252,135,-25,9778,500.0,0.0,299.0,
178,-62,252,356,-91,9731,500.0,0.0,299.0,
179,-62,252,322,19,9710,500.0,0.0,299.0,
180,-62,252,111,-54,9587,500.0,0.0,299.0,
181,-61,252,228,-70,9760,500.0,0.0,299.0,
182,-61,252,123,58,9815,500.0,0.0,299.0,
183,-61,253,88,-86,9872,500.0,0.0,299.0,
185,-60,253,319,-171,9717,500.0,0.0,299.0,
187,-60,253,268,-67,9615,500.0,0.0,299.0,
189,-60,253,32,369,9760,500.0,0.0,299.0,
190,-60,253,178,105,9861,500.0,0.0,299.0,
191,-60,253,92,-130,9690,500.0,0.0,299.0,
192,-59,253,77,-59,9637,500.0,0.0,299.0,
193,-59,253,175,-67,9751,500.0,0.0,299.0,
196,-59,253,157,-53,9874,500.0,0.0,299.0,
197,-59,254,225,23,9873,500.0,0.0,299.0,
199,-58,254,382,-152,9518,500.0,0.0,299.0,
199,-58,254,140,-36,9653,500.0,0.0,299.0,
200,-58,254,161,15,9899,500.0,0.0,299.0,
200,-58,252,429,-290,9593,500.0,0.0,299.0,
203,-58,252,245,-43,9549,500.0,0.0,299.0,
205,-57,251,266,-63,9731,500.0,0.0,299.0,
207,-57,251,204,-76,9716,500.0,0.0,299.0,
208,-57,253,84,56,9691,500.0,0.0,299.0,
208,-57,253,286,-157,9815,500.0,0.0,299.0,
209,-57,253,205,-124,9726,500.0,0.0,299.0,
210,-56,252,-13,187,9779,500.0,0.0,299.0,
213,-54,252,195,-22,9869,500.0,0.0,299.0,
214,-55,251,302,-258,9534,500.0,0.0,299.0,
216,-55,251,128,-32,9690,500.0,0.0,299.0,
217,-55,251,141,138,9764,500.0,0.0,299.0,
217,-55,251,175,-137,9804,500.0,0.0,299.0,
219,-55,250,127,8,9821,500.0,0.0,299.0,
218,-54,250,122,-49,9859,500.0,0.0,299.0,
220,-54,250,107,-147,9714,500.0,0.0,299.0,
221,-54,249,110,-32,9821,500.0,0.0,299.0,
222,-54,248,85,98,9875,500.0,0.0,299.0,
224,-54,248,343,14,9806,500.0,0.0,299.0,
225,-53,247,318,-135,9803,500.0,0.0,299.0,
226,-53,247,252,-26,10005,500.0,0.0,299.0,
227,-53,248,332,-141,9966,500.0,0.0,299.0,
227,-53,247,124,-7,10051,500.0,0.0,299.0,
228,-53,247,195,-66,9959,500.0,0.0,299.0,
229,-53,247,174,149,10439,500.0,0.0,299.0,
232,-53,247,112,4,10260,500.0,0.0,299.0,
232,-52,246,192,187,10210,500.0,0.0,299.0,
234,-52,246,308,-234,10114,500.0,0.0,299.0,
235,-52,246,463,-238,9993,500.0,0.0,299.0,
235,-52,246,439,-71,10036,500.0,0.0,299.0,
236,-52,247,218,-31,9979,500.0,0.0,299.0,
238,-52,247,242,156,10125,500.0,0.0,299.0,
239,-51,247,88,24,10175,500.0,0.0,299.0,
240,-51,248,193,-66,10017,500.0,0.0,299.0,
241,-51,248,245,-106,9904,500.0,0.0,299.0,
242,-51,248,188,-101,10059,500.0,0.0,299.0,
244,-51,248,147,31,10112,500.0,0.0,299.0,
244,-51,248,60,52,10195,500.0,0.0,299.0,
245,-51,249,81,-61,10069,500.0,0.0,299.0,
246,-51,248,268,-117,9759,500.0,0.0,299.0,
248,-51,248,116,-284,9727,500.0,0.0,299.0,
249,-50,248,28,-14,9966,500.0,0.0,299.0,
251,-51,249,197,-36,9922,500.0,0.0,299.0,
252,-50,248,182,-97,9761,500.0,0.0,299.0,
252,-51,248,253,-125,9828,500.0,0.0,299.0,
253,-50,249,168,15,10018,500.0,0.0,299.0,
254,-50,249,82,-19,9898,500.0,0.0,299.0,
254,-50,249,119,60,9774,500.0,0.0,299.0,
256,-50,251,267,-101,9586,500.0,0.0,299.0,
257,-50,252,204,-47,9673,500.0,0.0,299.0,
259,-49,252,98,101,9913,500.0,0.0,299.0,
260,-49,252,159,1,9907,500.0,0.0,299.0,
259,-49,253,84,-304,9835,500.0,0.0,299.0,
260,-49,254,126,-82,9871,500.0,0.0,299.0,
261,-50,254,331,-93,9710,500.0,0.0,299.0,
262,-50,254,144,35,9782,500.0,0.0,299.0,
264,-50,255,205,80,9787,500.0,0.0,299.0,
265,-50,255,489,-157,9554,500.0,0.0,299.0,
266,-50,255,261,17,9638,500.0,0.0,299.0,
268,-50,256,291,121,9604,500.0,0.0,299.0,
268,-50,256,434,-196,9404,500.0,0.0,299.0,
269,-49,255,88,70,9614,500.0,0.0,299.0,
271,-49,255,366,45,9531,500.0,0.0,299.0,
272,-49,255,402,118,9418,500.0,0.0,299.0,
273,-49,255,104,198,9690,500.0,0.0,299.0,
275,-49,254,350,24,9423,500.0,0.0,299.0,
275,-49,254,328,18,9443,500.0,0.0,299.0,
277,-49,254,418,-132,9651,500.0,0.0,299.0,
277,-49,254,240,-66,9560,500.0,0.0,299.0,
278,-49,255,167,16,9631,500.0,0.0,299.0,
280,-49,255,318,-27,9491,500.0,0.0,299.0,
281,-49,254,-38,143,9520,500.0,0.0,299.0,
282,-49,254,170,10,9504,500.0,0.0,299.0,
283,-49,252,42,-212,9204,500.0,0.0,299.0,
284,-49,252,83,-4,9693,500.0,0.0,299.0,
285,-49,251,252,-63,9697,500.0,0.0,299.0,
287,-49,251,247,27,9612,500.0,0.0,299.0,
288,-49,251,21,73,9828,500.0,0.0,299.0,
289,-49,252,140,8,9669,500.0,0.0,299.0,
290,-49,252,203,-214,9752,500.0,0.0,299.0,
291,-48,251,157,-95,9880,500.0,0.0,299.0,
292,-48,251,140,-89,9759,500.0,0.0,299.0,
293,-48,251,-1,142,9854,500.0,0.0,299.0,
294,-48,251,124,33,9885,500.0,0.0,299.0,
295,-48,251,160,-66,9848,500.0,0.0,299.0,
296,-48,250,63,-175,9940,500.0,0.0,299.0,
297,-48,250,36,-36,10022,500.0,0.0,299.0,
300,-48,250,86,-94,10273,500.0,0.0,299.0,
300,-48,249,122,-206,10137,500.0,0.0,299.0,
302,-48,249,145,-157,9905,500.0,0.0,299.0,
303,-48,249,198,-184,9812,500.0,0.0,299.0,
304,-48,249,209,-152,9906,500.0,0.0,299.0,
304,-48,249,230,-169,9864,500.0,0.0,299.0,
306,-48,249,149,-171,9871,500.0,0.0,299.0,
306,-48,249,150,-59,10049,500.0,0.0,299.0,
309,-48,250,198,105,10056,500.0,0.0,299.0,
310,-48,250,101,33,10073,500.0,0.0,299.0,
311,-48,250,189,10,10001,500.0,0.0,299.0,
313,-48,250,117,-71,9884,500.0,0.0,299.0,
312,-49,250,182,112,9989,500.0,0.0,299.0,
313,-49,250,216,-48,9987,500.0,0.0,299.0,
314,-49,250,139,-60,9911,500.0,0.0,299.0,
315,-49,250,156,90,10133,500.0,0.0,299.0,
317,-50,250,114,-36,9944,500.0,0.0,299.0,
318,-50,249,206,31,10048,500.0,0.0,299.0,
318,-50,249,286,-243,9907,500.0,0.0,299.0,
321,-50,249,294,-23,9779,500.0,0.0,299.0,
322,-50,249,488,-284,9668,500.0,0.0,299.0,
321,-50,250,111,-75,9740,500.0,0.0,299.0,
322,-50,250,197,102,9727,500.0,0.0,299.0,
323,-50,250,246,326,10051,500.0,0.0,299.0,
325,-50,250,90,181,9975,500.0,0.0,299.0,
326,-50,250,301,15,9739,500.0,0.0,299.0,
327,-50,250,240,-221,9781,500.0,0.0,299.0,
328,-50,250,523,-32,9480,500.0,0.0,299.0,
329,-51,251,407,-63,9489,500.0,0.0,299.0,
330,-50,251,148,137,9854,500.0,0.0,299.0,
331,-51,251,216,150,9955,500.0,0.0,299.0,
332,-51,251,173,-37,9977,500.0,0.0,299.0,
333,-51,251,216,-12,9777,500.0,0.0,299.0,
335,-51,251,349,-70,9642,500.0,0.0,299.0,
337,-51,252,-6,-166,9836,500.0,0.0,299.0,
338,-51,252,164,26,9951,500.0,0.0,299.0,
339,-51,252,156,-46,9868,500.0,0.0,299.0,
339,-51,252,235,55,9677,500.0,0.0,299.0,
340,-51,251,395,-98,9531,500.0,0.0,299.0,
342,-51,251,158,-131,9578,500.0,0.0,299.0,
342,-51,251,265,82,9881,500.0,0.0,299.0,
344,-51,251,335,13,9759,500.0,0.0,299.0,
346,-51,251,238,-106,9680,500.0,0.0,299.0,
347,-51,250,244,-62,9711,500.0,0.0,299.0,
349,-52,250,151,-92,9779,500.0,0.0,299.0,
349,-52,250,-71,-57,9806,500.0,0.0,299.0,
350,-52,250,118,59,9887,500.0,0.0,299.0,
351,-52,253,146,-60,9879,500.0,0.0,299.0,
354,-52,253,351,-176,9708,500.0,0.0,299.0,
355,-52,253,279,-293,9872,500.0,0.0,299.0,
356,-52,253,149,-79,9869,500.0,0.0,299.0,
358,-53,251,312,124,9820,500.0,0.0,299.0,
358,-53,251,302,-35,9794,500.0,0.0,299.0,
360,-53,251,128,-197,9957,500.0,0.0,299.0,
360,-53,251,468,-139,9632,500.0,0.0,299.0,
361,-54,251,353,9,9770,500.0,1.0,299.0,
361,-54,249,297,445,9799,500.0,1.0,299.0,
364,-54,249,282,144,9857,500.0,2.0,299.0,
365,-54,248,319,-278,9840,500.0,2.0,299.0,
366,-54,248,483,-265,9656,500.0,4.0,299.0,
366,-54,247,428,-51,9789,500.0,4.0,299.0,
368,-54,247,176,132,9917,500.0,7.0,299.0,
369,-54,246,119,132,9973,500.0,7.0,299.0,
369,-54,246,207,-84,10006,500.0,10.0,299.0,
370,-54,247,565,39,9706,500.0,10.0,299.0,
371,-54,247,503,-266,9453,500.0,15.0,299.0,
372,-54,246,300,-108,9627,500.0,15.0,299.0,
373,-55,246,276,214,9981,500.0,21.0,299.0,
374,-55,246,-14,-535,9956,500.0,21.0,299.0,
375,-55,245,80,55,10226,500.0,29.0,299.0,
376,-55,245,256,61,10123,500.0,29.0,299.0,
377,-55,245,136,-121,10171,500.0,37.0,299.0,
378,-55,245,413,-290,9952,500.0,37.0,299.0,
379,-56,246,271,-405,9982,500.0,48.0,299.0,
381,-56,246,382,-215,9988,500.0,48.0,299.0,
383,-56,246,217,-447,10071,500.0,59.0,299.0,
384,-56,246,145,-103,10020,500.0,59.0,299.0,
385,-56,245,462,-58,9783,500.0,72.0,299.0,
384,-57,245,113,98,10203,500.0,72.0,299.0,
385,-57,245,278,117,10298,500.0,87.0,299.0,
387,-57,246,181,77,10080,500.0,87.0,299.0,
387,-57,246,127,112,10332,500.0,103.0,299.0,
389,-57,245,346,-327,10043,500.0,103.0,299.0,
390,-58,245,162,-112,10052,500.0,120.0,299.0,
391,-58,246,138,-70,10018,500.0,120.0,299.0,
392,-58,246,97,-65,10064,500.0,138.0,299.0,
393,-58,247,100,-53,10072,500.0,138.0,299.0,
394,-58,248,126,-50,9850,500.0,158.0,299.0,
395,-58,248,-104,278,9914,500.0,158.0,299.0,
396,-59,248,184,107,9957,500.0,178.0,299.0,
397,-59,247,105,61,9954,500.0,198.0,299.0,
398,-59,248,107,-9,9796,500.0,198.0,299.0,
400,-59,248,112,35,9910,500.0,220.0,299.0,
401,-59,248,50,73,9895,500.0,220.0,299.0,
402,-59,248,110,11,9854,500.0,241.0,299.0,
402,-59,250,262,-277,9816,500.0,241.0,299.0,
403,-59,250,37,-143,9957,500.0,263.0,300.0,
404,-60,250,67,75,9819,500.0,263.0,300.0,
406,-60,251,281,151,9917,500.0,284.0,300.0,
407,-59,252,218,-30,9648,500.0,284.0,300.0,
408,-59,253,224,-153,9695,500.0,305.0,300.0,
409,-59,253,58,-58,9821,500.0,305.0,300.0,
410,-59,254,45,78,9874,500.0,326.0,300.0,
409,-60,254,136,-41,9751,500.0,326.0,300.0,
411,-60,252,123,-3,9552,500.0,346.0,300.0,
412,-60,253,139,232,9616,500.0,346.0,300.0,
414,-60,253,226,-5,9511,500.0,365.0,300.0,
415,-60,253,105,-27,9532,500.0,365.0,300.0,
415,-60,254,25,234,9484,500.0,383.0,300.0,
416,-60,254,208,-69,9427,500.0,383.0,300.0,
417,-60,255,88,16,9544,500.0,400.0,300.0,
418,-60,255,33,175,9592,500.0,400.0,300.0,
419,-60,256,207,-219,9458,500.0,415.0,300.0,
420,-60,256,93,4,9613,500.0,415.0,300.0,
421,-60,256,130,19,9442,500.0,430.0,300.0,
422,-60,256,245,-110,9492,500.0,430.0,300.0,
423,-60,256,-45,-2,9826,500.0,442.0,300.0,
424,-60,254,112,-29,9615,500.0,442.0,300.0,
425,-60,254,145,15,9575,500.0,454.0,300.0,
